X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,QualityOfLife,CODE_DEFINED,LAT,LONG,ObjectId
-8476424.27375964,5322928.93520409,2023/03/13 04:00:00+00,1613,1700,500 CRAIG ST     ,False,CRIMINAL MISCHIEF,43.071944386,-76.145014798,1632
-8477382.0499605,5318739.12727371,2023/03/13 04:00:00+00,1938,1938,100 DICKERSON ST     ,False,SIMPLE ASSAULT,43.044444012,-76.153618648,1633
-8470752.63542723,5320122.60422831,2023/03/13 04:00:00+00,2319,2319,100 POLK ST     ,False,OFFN AGAINST FAMILY,43.053526015,-76.094065604,1634
-8481142.16075869,5319436.51229376,2023/03/13 04:00:00+00,2353,2353,500 SCHUYLER ST     ,False,CRIMINAL MISCHIEF,43.0490222490001,-76.187396298,1635
-8477187.7673928,5321280.66087729,2023/03/13 04:00:00+00,2314,2314,1000 N  TOWNSEND ST     ,False,SIMPLE ASSAULT,43.061127185,-76.1518733779999,1636
-8476833.8406528,5322737.47807061,2023/06/13 04:00:00+00,1150,1155,700 FIRST NORTH ST     ,False,SIMPLE ASSAULT,43.0706880000001,-76.148694,1637
-8476264.4397876,5321037.70399921,2023/03/14 04:00:00+00,222,222,200 SEWARD ST     ,False,CRIMINAL MISCHIEF,43.05953256,-76.143578985,1638
-8477624.82129463,5313062.64882931,2023/06/13 04:00:00+00,1500,1100,1000 VALLEY DR     ,True,CRIMINAL MISCHIEF,43.007166,-76.1557994999999,1639
-8471416.60743187,5322799.27171437,2023/03/14 04:00:00+00,851,851,200 LAMSON ST     ,False,SIMPLE ASSAULT,43.0710935070001,-76.100030166,1640
-8476538.15070441,5316074.36409835,2023/03/13 04:00:00+00,2119,2119,2000 S  SALINA ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0269470600001,-76.1460377719999,1641
-8476240.66238964,5322369.44705487,2023/03/14 04:00:00+00,1114,1114,100 GRIFFITHS ST     ,False,CRIMINAL MISCHIEF,43.068272823,-76.1433653889999,1642
-8477059.71257504,5322189.78817663,2023/03/14 04:00:00+00,2039,2039,600 CARBON ST     ,False,SIMPLE ASSAULT,43.0670937900001,-76.150723042,1643
-8472854.79580832,5319656.86237193,2023/03/14 04:00:00+00,1745,1905,100 CROLY ST     ,False,CRIMINAL MISCHIEF,43.050468746,-76.112949632,1644
-8476201.57121462,5320346.27976116,2023/03/14 04:00:00+00,2034,2034,700 JAMES ST     ,False,SIMPLE ASSAULT,43.054994234,-76.143014227,1645
-8476227.53592925,5312784.60449814,2023/03/14 04:00:00+00,343,343,4400 S  SALINA ST     ,False,SIMPLE ASSAULT,43.005339473,-76.143247472,1646
-8480523.04238251,5316928.83685384,2023/03/14 04:00:00+00,2053,2053,100 REED AVE    ,False,SIMPLE ASSAULT,43.032558109,-76.181834663,1647
-8476087.32802872,5320102.48141832,2023/03/15 04:00:00+00,1020,1409,300 CATHERINE ST     ,False,ALL OTHER OFFENSES,43.0533939260001,-76.141987963,1648
-8477369.95988456,5316625.29338914,2023/03/15 04:00:00+00,947,947,300 FURMAN ST     ,False,ALL OTHER OFFENSES,43.0305648950001,-76.1535100409999,1649
-8477158.0447548,5317896.6141269,2023/03/14 04:00:00+00,2232,2232,1000 S  CLINTON ST     ,False,OFFN AGAINST FAMILY,43.0389125730001,-76.151606375,1650
-8480024.81396771,5317728.83869472,2023/06/14 04:00:00+00,627,656,200 HERRIMAN ST     ,False,OFFN AGAINST FAMILY,43.037811,-76.177359001,1651
-8476122.68220844,5321290.84825417,2023/03/15 04:00:00+00,1343,1343,100 GRAVES ST     ,False,OFFN AGAINST FAMILY,43.0611940480001,-76.142305555,1652
-8476502.88580292,5321180.31116938,2023/03/15 04:00:00+00,1026,1026,700 BUTTERNUT ST     ,False,POSSESSION/USE DRUG,43.0604685540001,-76.1457209819999,1653
-8476812.29420876,5316127.87743436,2023/03/15 04:00:00+00,2037,2037,400 LANDON AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0272984800001,-76.148500445,1654
-8476574.85596879,5315089.17469879,2023/06/14 04:00:00+00,810,915,200 W  BRIGHTON AVE    ,False,OFFN AGAINST FAMILY,43.020477,-76.146367501,1655
-8472854.79580832,5319656.86237193,2023/03/15 04:00:00+00,2233,2233,100 CROLY ST     ,False,OFFN AGAINST FAMILY,43.050468746,-76.112949632,1656
-8476893.06763128,5320467.80410322,2023/03/16 04:00:00+00,529,529,300 PROSPECT AVE    ,True,CRIMINAL MISCHIEF,43.0557919120001,-76.149226045,1657
-8481305.30359127,5319728.43498905,2023/03/16 04:00:00+00,315,315,200 CAYUGA ST     ,True,CRIMINAL MISCHIEF,43.05093858,-76.188861835,1658
-8473999.6778093,5320190.47677559,2023/03/16 04:00:00+00,909,909,300 WINTON ST     ,False,FORGERY/COUNTERFEIT,43.053971538,-76.1232342819999,1659
,,2023/03/16 04:00:00+00,400,400,6600 OLD COLLAMER RD   S ,False,POSSESSION/USE DRUG,,,1660
-8475838.47731455,5310672.21437777,2023/06/14 04:00:00+00,2200,1048,200 SEARLWYN RD     ,False,CRIMINAL MISCHIEF,42.9914610000001,-76.1397524989999,1661
-8476201.57121462,5320346.27976116,2023/03/16 04:00:00+00,1207,1207,700 JAMES ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.054994234,-76.143014227,1662
-8474970.0906648,5320400.34514516,2023/03/16 04:00:00+00,1539,1539,200 DELHI ST     ,False,SIMPLE ASSAULT,43.055349117,-76.131951649,1663
-8476201.57121462,5320346.27976116,2023/03/16 04:00:00+00,1805,1805,700 JAMES ST     ,False,POSSESSION/USE DRUG,43.054994234,-76.143014227,1664
-8476681.64308652,5316489.66650479,2023/03/16 04:00:00+00,2046,2046,100 KIRK AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.029674282,-76.147326786,1665
-8473980.68136084,5322555.08202511,2023/03/16 04:00:00+00,2119,2119,100 GRAY AVE    ,False,SIMPLE ASSAULT,43.0694910510001,-76.1230636339999,1666
-8476109.89171027,5314845.73255428,2023/03/17 04:00:00+00,1200,250,100 W  CORNING AVE    ,False,SIMPLE ASSAULT,43.0188781310001,-76.142190656,1667
-8482295.40797413,5320623.72917659,2023/03/17 04:00:00+00,350,436,1100 AVERY AVE    ,False,SIMPLE ASSAULT,43.0568153790001,-76.1977560939999,1668
-8480056.56707322,5319645.21070265,2023/03/17 04:00:00+00,431,431,200 LAKEVIEW AVE    ,True,CRIMINAL MISCHIEF,43.050392259,-76.177644244,1669
-8478052.20576286,5315130.21170355,2023/03/17 04:00:00+00,1045,1123,1700 SOUTH AVE    ,False,OFFN AGAINST FAMILY,43.0207465170001,-76.15963876,1670
-8472378.69403474,5323181.3664704,2023/03/17 04:00:00+00,1453,1453,300 ASHDALE AVE    ,False,SIMPLE ASSAULT,43.0736008590001,-76.1086727369999,1671
-8478042.10240587,5317965.97896355,2023/06/14 04:00:00+00,1832,1832,600 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.039368,-76.159548,1672
-8480398.81172322,5320972.73835883,2023/03/17 04:00:00+00,1644,1644,500 STATE FAIR BLVD   ,True,CRIMINAL MISCHIEF,43.059106157,-76.18071868,1673
-8476359.73617353,5320892.90645718,2023/03/17 04:00:00+00,2017,2017,1200 LODI ST     ,True,CRIMINAL MISCHIEF,43.058582175,-76.1444350469999,1674
-8481620.30045818,5320430.9492196,2023/06/14 04:00:00+00,1930,924,900 MILTON AVE    ,False,SIMPLE ASSAULT,43.05555,-76.1916914999999,1675
-8478287.31831603,5322714.59114861,2023/03/17 04:00:00+00,2337,2337,100 LACY PL     ,False,CRIMINAL MISCHIEF,43.070537809,-76.161750812,1676
-8472856.28671025,5320598.80486637,2023/03/17 04:00:00+00,2300,2330,1700 BURNET AVE    ,False,SIMPLE ASSAULT,43.056651781,-76.1129630249999,1677
-8478420.31037584,5317664.41434322,2023/06/14 04:00:00+00,1935,955,700 W  ONONDAGA ST     ,False,CRIMINAL MISCHIEF,43.0373880000001,-76.1629455,1678
-8479141.77767297,5317679.31323462,2023/03/17 04:00:00+00,800,800,500 DELAWARE ST     ,False,SIMPLE ASSAULT,43.037485824,-76.169426551,1679
-8473147.44005544,5322271.18968493,2023/06/14 04:00:00+00,2115,1010,100 SHOTWELL PARK   ,False,CRIMINAL MISCHIEF,43.0676280000001,-76.1155785,1680
-8476615.61615695,5322576.4124209,2023/03/18 04:00:00+00,2200,1530,200 CRAIG ST     ,False,SIMPLE ASSAULT,43.06963103,-76.146733656,1681
-8478247.61065366,5314786.91205921,2023/03/18 04:00:00+00,137,137,2000 SOUTH AVE    ,False,SIMPLE ASSAULT,43.018491806,-76.161394112,1682
-8473863.78097869,5319094.1910977,2023/06/15 04:00:00+00,405,405,300 COLUMBUS AVE    ,False,SIMPLE ASSAULT,43.046775,-76.1220135,1683
-8473886.06725207,5320988.58302676,2023/03/18 04:00:00+00,254,254,900 TEALL AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.059210154,-76.122213701,1684
-8477443.98289316,5319085.96548592,2023/06/15 04:00:00+00,1324,1324,500 S  CLINTON ST     ,False,OFFN AGAINST FAMILY,43.046721,-76.1541750009999,1685
-8477435.61645419,5316811.62261813,2023/03/17 04:00:00+00,2100,2300,400 MARTIN LUTHER KING      W ,False,CRIMINAL MISCHIEF,43.0317884310001,-76.154099844,1686
-8476411.61016568,5313859.62656836,2023/03/18 04:00:00+00,1119,1119,200 HALL AVE    ,False,SIMPLE ASSAULT,43.0124012000001,-76.1449010389999,1687
-8477199.52529138,5318437.53587528,2023/06/15 04:00:00+00,1452,1452,600 S  SALINA ST     ,True,ALL OTHER OFFENSES,43.0424640000001,-76.151979001,1688
-8475550.63494498,5315835.05822413,2023/03/18 04:00:00+00,1414,1414,200 MOORE AVE    ,False,SIMPLE ASSAULT,43.025375523,-76.1371667669999,1689
-8472113.79260848,5322450.87222418,2023/03/18 04:00:00+00,1611,1611,2900 JAMES ST     ,False,SIMPLE ASSAULT,43.068807178,-76.106293087,1690
-8481754.69069081,5320622.84919638,2023/03/18 04:00:00+00,1627,1627,100 ESSEX ST     ,False,SIMPLE ASSAULT,43.056809603,-76.1928987479999,1691
-8476211.17508105,5322419.30229642,2023/06/15 04:00:00+00,2244,2244,1300 BUTTERNUT ST     ,False,SIMPLE ASSAULT,43.0686000000001,-76.1431004999999,1692
-8480168.08204104,5317553.3861839,2023/06/15 04:00:00+00,2308,2308,300 HARTSON ST     ,True,CRIMINAL MISCHIEF,43.036659,-76.178646,1693
-8480179.10267063,5317802.85871067,2023/06/15 04:00:00+00,2312,2312,100 LYDELL ST     ,True,CRIMINAL MISCHIEF,43.0382970000001,-76.1787449999999,1694
-8476016.86679855,5321425.68063465,2023/03/18 04:00:00+00,1709,1725,100 JASPER ST     ,False,SIMPLE ASSAULT,43.062078989,-76.141354999,1695
-8476181.57200019,5323701.66775375,2023/03/18 04:00:00+00,1801,1801,100 KUHL AVE    ,False,SIMPLE ASSAULT,43.0770149740001,-76.142834571,1696
-8475885.91945514,5322982.78664929,2023/03/18 04:00:00+00,2231,2231,1800 GRANT BLVD   ,True,POSSESSION/USE DANGEROUS WEAPONS,43.0722977670001,-76.140178679,1697
-8476795.26844924,5314110.79702479,2023/06/16 04:00:00+00,1600,1800,300 W  OSTRANDER AVE    ,False,OFFN AGAINST FAMILY,43.0140510000001,-76.1483474999999,1698
-8476591.49856663,5315222.96034958,2023/03/18 04:00:00+00,1829,1829,100 FOREST AVE    ,False,SIMPLE ASSAULT,43.021355654,-76.146517004,1699
-8473390.39484409,5322934.97193411,2023/06/17 04:00:00+00,306,306,200 VILLAGE DR     ,False,CRIMINAL MISCHIEF,43.071984,-76.117761,1700
-8476912.28760928,5319373.45369499,2023/03/18 04:00:00+00,2303,2303,300 MONTGOMERY ST     ,False,SIMPLE ASSAULT,43.048608292,-76.1493987009999,1701
-8476574.85596879,5315089.17469879,2023/06/17 04:00:00+00,958,958,200 W  BRIGHTON AVE    ,False,SIMPLE ASSAULT,43.020477,-76.146367501,1702
-8477992.94538853,5314140.60116593,2023/02/07 05:00:00+00,1741,1741,400 VALLEY DR     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0142467640001,-76.1591064149999,1703
-8470479.70085255,5321555.77743318,2023/02/07 05:00:00+00,1841,1841,400 BURNS AVE    ,False,CRIMINAL MISCHIEF,43.0629328370001,-76.091613791,1704
-8479864.51367833,5319787.91041472,2023/04/18 04:00:00+00,2140,2140,200 SACKETT ST     ,False,CRIMINAL MISCHIEF,43.0513290000001,-76.175918999,1705
-8476543.81185712,5316090.99184772,2023/02/07 05:00:00+00,2014,2014,100 W  BEARD AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0270562540001,-76.146088627,1706
-8474855.13681527,5312632.4625316,2023/04/18 04:00:00+00,2210,2210,900 E  BRIGHTON AVE    ,False,SIMPLE ASSAULT,43.0043400000001,-76.1309190009999,1707
-8476707.42635038,5319200.73520718,2023/02/07 05:00:00+00,1716,1716,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,1708
-8474752.38647624,5319893.97357837,2023/02/08 05:00:00+00,350,350,800 BURNET AVE    ,False,OFFN AGAINST FAMILY,43.052025234,-76.1299959789999,1709
-8473631.11968071,5321064.88407896,2023/02/08 05:00:00+00,832,832,700 HIXSON AVE    ,False,OFFN AGAINST FAMILY,43.0597109560001,-76.119923468,1710
,,2023/02/08 05:00:00+00,1139,1139,0 S  NURSERY LN     ,False,SIMPLE ASSAULT,,,1711
-8477385.58479961,5319148.15982083,2023/02/08 05:00:00+00,947,947,200 W  JEFFERSON ST     ,False,CRIMINAL MISCHIEF,43.047129296,-76.153650402,1712
-8477073.07581199,5319713.4487405,2023/02/08 05:00:00+00,1140,1140,100 S  WARREN ST     ,False,FORGERY/COUNTERFEIT,43.0508402040001,-76.150843086,1713
-8476211.17508105,5322419.30229642,2023/04/19 04:00:00+00,413,413,1300 BUTTERNUT ST     ,True,CRIMINAL MISCHIEF,43.0686000000001,-76.1431004999999,1714
-8474484.1228674,5319455.73232036,2023/02/08 05:00:00+00,1144,1144,1400 E  WASHINGTON ST     ,False,SIMPLE ASSAULT,43.049148421,-76.127586126,1715
-8476720.53110347,5320169.46763582,2023/02/08 05:00:00+00,1543,1543,500 E  WILLOW ST     ,False,FRAUD,43.0538336320001,-76.1476761229999,1716
-8480411.81038884,5316932.92677968,2023/02/08 05:00:00+00,1639,1639,100 RIDER AVE    ,False,SIMPLE ASSAULT,43.0325849650001,-76.180835449,1717
-8477029.20635915,5322659.30456998,2023/04/19 04:00:00+00,942,945,800 FIRST NORTH ST     ,False,SIMPLE ASSAULT,43.0701750000001,-76.150449,1718
-8476543.81185712,5316090.99184772,2023/02/08 05:00:00+00,1604,1604,100 W  BEARD AVE    ,False,OFFN AGAINST FAMILY,43.0270562540001,-76.146088627,1719
-8477395.8926505,5319260.07581403,2023/04/19 04:00:00+00,954,954,400 S  CLINTON ST     ,True,CRIMINAL MISCHIEF,43.0478640000001,-76.153742999,1720
-8473635.05449075,5316778.34128482,2023/02/08 05:00:00+00,1705,1705,100 KENSINGTON PL     ,False,FRAUD,43.0315698900001,-76.119958815,1721
-8477064.86622219,5316936.46693663,2023/02/08 05:00:00+00,1314,1314,200 MARTIN LUTHER KING      W ,False,ALL OTHER OFFENSES,43.0326082110001,-76.150769338,1722
-8478156.31620342,5318325.1277072,2023/04/19 04:00:00+00,900,1130,200 SHONNARD ST     ,False,ALL OTHER OFFENSES,43.041726,-76.1605739999999,1723
-8478496.87569897,5317030.37966069,2023/02/08 05:00:00+00,2003,2003,200 COOLIDGE AVE    ,False,SIMPLE ASSAULT,43.033224874,-76.163633298,1724
-8475998.86621425,5314309.58058569,2023/02/08 05:00:00+00,2224,2224,100 W  LYNHURST AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.015356668,-76.141193297,1725
-8477092.49160098,5321436.74533155,2023/02/09 05:00:00+00,234,234,100 MARY ST     ,True,CRIMINAL MISCHIEF,43.0621516090001,-76.151017501,1726
-8476764.34267018,5314089.20231193,2023/02/09 05:00:00+00,531,531,2700 MIDLAND AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.013909158,-76.148069689,1727
-8476941.44741594,5317501.43033205,2023/02/08 05:00:00+00,1945,1945,1100 S  SALINA ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0363178600001,-76.149660648,1728
-8479620.05618786,5322321.931704,2023/04/19 04:00:00+00,1530,1600,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1729
-8477929.03831602,5323134.4852069,2023/02/09 05:00:00+00,1349,1349,700 BEAR ST     ,False,ALL OTHER OFFENSES,43.0732932240001,-76.158532328,1730
-8476515.01662179,5318308.23857295,2023/02/09 05:00:00+00,156,156,1000 S  TOWNSEND ST     ,False,SIMPLE ASSAULT,43.0416151160001,-76.145829955,1731
-8478153.62906224,5318087.89562044,2023/02/09 05:00:00+00,1452,1452,100 HOLLAND ST     ,False,OFFN AGAINST FAMILY,43.040168457,-76.1605498609999,1732
-8476121.83773879,5317979.36347985,2023/02/10 05:00:00+00,702,702,1200 ALMOND ST     ,False,SIMPLE ASSAULT,43.0394558780001,-76.142297969,1733
-8477298.71084635,5322574.27448763,2023/04/19 04:00:00+00,1400,1405,700 KIRKPATRICK ST     ,False,SIMPLE ASSAULT,43.0696170000001,-76.15287,1734
-8479620.05618786,5322321.931704,2023/04/19 04:00:00+00,1900,2000,1 DESTINY USA DR,False,SIMPLE ASSAULT,43.067961,-76.1737229999999,1735
-8476707.42635038,5319200.73520718,2023/02/09 05:00:00+00,1511,1511,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,1736
-8476707.42635038,5319200.73520718,2023/02/09 05:00:00+00,1511,1511,500 S  STATE ST     ,False,OFFN AGAINST FAMILY,43.0474744430001,-76.147558401,1737
-8475438.52497449,5321612.8164081,2023/02/10 05:00:00+00,1538,1538,300 PARK ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.06330719,-76.136159666,1738
-8476856.26306992,5316991.27664418,2023/01/27 05:00:00+00,2339,2339,1400 S  SALINA ST     ,False,SIMPLE ASSAULT,43.0329681110001,-76.148895424,1739
-8476411.61016568,5313859.62656836,2023/02/10 05:00:00+00,2040,2040,200 HALL AVE    ,False,OFFN AGAINST FAMILY,43.0124012000001,-76.1449010389999,1740
-8476673.14974333,5315616.18556417,2023/02/10 05:00:00+00,2312,2312,100 FAGE AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0239381370001,-76.147250489,1741
-8475230.22505651,5318868.76183981,2023/02/11 05:00:00+00,323,323,900 MADISON ST     ,False,OFFN AGAINST FAMILY,43.0452950710001,-76.1342884759999,1742
-8477384.62199734,5319378.88703025,2023/02/10 05:00:00+00,2325,2325,300 S  CLINTON ST     ,False,SIMPLE ASSAULT,43.04864396,-76.153641753,1743
-8476068.74836043,5314726.60501133,2023/02/10 05:00:00+00,1200,1545,100 W  NEWELL ST     ,False,SIMPLE ASSAULT,43.0180957150001,-76.1418210589999,1744
-8478893.81996376,5317025.74433276,2023/02/11 05:00:00+00,652,652,900 BELLEVUE AVE    ,False,CRIMINAL MISCHIEF,43.0331944370001,-76.167199109,1745
-8476517.61270364,5314663.53920473,2023/02/11 05:00:00+00,707,707,200 W  NEWELL ST     ,False,OFFN AGAINST FAMILY,43.0176815020001,-76.145853276,1746
-8476411.45554291,5321608.3493052,2023/02/11 05:00:00+00,536,536,800 PARK ST     ,False,KIDNAPPING,43.0632778720001,-76.14489965,1747
-8478861.87160386,5318534.80932916,2023/02/11 05:00:00+00,1037,1037,600 GIFFORD ST     ,False,SIMPLE ASSAULT,43.043102628,-76.166912112,1748
-8476759.01102318,5323783.96927177,2023/02/11 05:00:00+00,1120,1120,100 KENWOOD AVE    ,False,SIMPLE ASSAULT,43.077555003,-76.148021794,1749
-8474674.4606063,5312165.99367544,2023/02/11 05:00:00+00,1422,1422,100 LAFAYETTE RD     ,False,SIMPLE ASSAULT,43.001275504,-76.129295959,1750
-8479211.41179932,5317176.51816875,2023/02/11 05:00:00+00,710,710,1100 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.034184457,-76.170052085,1751
-8480177.66442281,5317881.25324823,2023/02/11 05:00:00+00,1935,1935,400 GRAND AVE    ,True,CRIMINAL MISCHIEF,43.038811718,-76.17873208,1752
-8476644.71930198,5321102.70985709,2023/02/11 05:00:00+00,2031,2031,1400 LODI ST     ,True,CRIMINAL MISCHIEF,43.0599592240001,-76.146995094,1753
-8477603.97571811,5322034.73581603,2023/02/11 05:00:00+00,1940,1940,400 KIRKPATRICK ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.066076222,-76.155612241,1754
-8477419.24781362,5316757.39235437,2023/02/11 05:00:00+00,2151,2151,400 CORTLAND AVE    ,False,SIMPLE ASSAULT,43.031432329,-76.1539528019999,1755
-8476209.72280697,5315130.56236206,2023/02/11 05:00:00+00,2328,2328,100 W  BRIGHTON AVE    ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0207488200001,-76.143087454,1756
-8477358.60451726,5320933.59705399,2023/02/11 05:00:00+00,2352,2352,900 N  STATE ST     ,False,ALL OTHER OFFENSES,43.058849251,-76.1534080339999,1757
-8474781.60249924,5318128.03162574,2023/02/11 05:00:00+00,1912,1945,600 COMSTOCK AVE    ,False,OFFN AGAINST FAMILY,43.0404319720001,-76.130258431,1758
-8476196.69375113,5312438.07261529,2023/02/12 05:00:00+00,59,59,100 MINERVA ST     ,False,SIMPLE ASSAULT,43.0030629620001,-76.142970412,1759
-8476516.70133097,5315595.79273669,2023/02/12 05:00:00+00,250,250,200 WEBSTER AVE    ,False,CRIMINAL MISCHIEF,43.023804211,-76.145845089,1760
-8477836.71794536,5322871.88316265,2023/03/29 04:00:00+00,2037,2043,600 TURTLE ST     ,True,CRIMINAL MISCHIEF,43.0715700000001,-76.157703,1761
-8478193.38559386,5320735.34549533,2023/04/13 04:00:00+00,1604,1604,400 E  DIVISION ST     ,False,SIMPLE ASSAULT,43.0575480000001,-76.160907,1762
-8478042.10240587,5317965.97896355,2023/04/20 04:00:00+00,452,452,600 W  ONONDAGA ST     ,False,SIMPLE ASSAULT,43.039368,-76.159548,1763
-8472659.52683861,5321671.90615058,2023/04/20 04:00:00+00,1200,830,300 FOREST HILL DR     ,True,CRIMINAL MISCHIEF,43.0636950000001,-76.1111955009999,1764
-8476458.63830908,5314390.32305572,2023/04/20 04:00:00+00,1252,1500,200 W  CALTHROP AVE    ,False,ALL OTHER OFFENSES,43.0158870000001,-76.1453235,1765
-8477873.78733579,5318379.960791,2023/04/20 04:00:00+00,1200,1200,100 SHONNARD ST     ,False,OFFN AGAINST FAMILY,43.042086,-76.158036,1766
-8480300.83053381,5317482.10954225,2023/04/20 04:00:00+00,1759,1759,200 HOEFLER ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.036191,-76.1798385,1767
-8479033.45813113,5319617.90328794,2023/04/20 04:00:00+00,345,1940,200 RICHMOND AVE    ,True,CRIMINAL MISCHIEF,43.050213,-76.1684534999999,1768
-8476767.21593756,5322038.05422117,2023/04/21 04:00:00+00,958,958,500 CARBON ST     ,False,OFFN AGAINST FAMILY,43.0660980000001,-76.1480955,1769
-8478715.8636239,5314432.80078209,2023/04/21 04:00:00+00,2143,2143,200 HUTCHINSON AVE    ,False,SIMPLE ASSAULT,43.0161660000001,-76.1656005,1770
-8479620.05618786,5322321.931704,2023/04/21 04:00:00+00,1753,1800,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1771
-8475011.93020673,5315638.70062152,2023/04/21 04:00:00+00,1410,1410,200 LORRAINE AVE    ,False,CRIMINAL MISCHIEF,43.0240860000001,-76.1323275,1772
-8475422.69912776,5323382.0915272,2023/04/21 04:00:00+00,1000,1254,200 DARLINGTON RD     ,False,CRIMINAL MISCHIEF,43.074918,-76.1360175,1773
-8476039.35344701,5322120.33666158,2023/04/22 04:00:00+00,25,25,1000 HIGHLAND ST     ,False,OFFN AGAINST FAMILY,43.0666380000001,-76.141557,1774
-8478863.64024793,5317982.42822272,2023/04/22 04:00:00+00,135,135,100 DAVIS ST     ,False,CRIMINAL MISCHIEF,43.039476,-76.166928,1775
-8477984.49456939,5322710.04869763,2023/04/22 04:00:00+00,420,425,1000 CARBON ST     ,False,CRIMINAL MISCHIEF,43.0705080000001,-76.1590305,1776
-8477528.64125459,5321606.08330035,2023/04/22 04:00:00+00,851,851,900 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.0632630000001,-76.1549355,1777
-8479620.05618786,5322321.931704,2023/04/22 04:00:00+00,1930,2000,1 DESTINY USA DR,False,OFFN AGAINST FAMILY,43.067961,-76.1737229999999,1778
-8473857.26878848,5321278.34726267,2023/04/23 04:00:00+00,1630,1630,400 BOYDEN ST     ,False,SIMPLE ASSAULT,43.061112,-76.121955,1779
-8472898.47401428,5319247.73718003,2023/04/23 04:00:00+00,951,951,2100 E  FAYETTE ST     ,False,OFFN AGAINST FAMILY,43.047783,-76.113342,1780
-8478888.18619564,5317945.41743032,2023/04/23 04:00:00+00,1928,1928,200 SABINE ST     ,False,ALL OTHER OFFENSES,43.0392330000001,-76.1671484999999,1781
-8477918.37079185,5324206.43867047,2023/04/23 04:00:00+00,1923,1923,100 HIAWATHA BLVD E ,False,DISORDERLY CONDUCT,43.0803270000001,-76.1584364999999,1782
-8472129.03369392,5322766.27899893,2023/04/23 04:00:00+00,410,841,200 N  EDWARDS AVE    ,False,CRIMINAL MISCHIEF,43.0708770000001,-76.10643,1783
-8479620.05618786,5322321.931704,2023/04/23 04:00:00+00,1700,717,1 DESTINY USA DR,False,CRIMINAL MISCHIEF,43.067961,-76.1737229999999,1784
-8477231.08414438,5318644.53494196,2023/04/24 04:00:00+00,1612,1612,500 S  SALINA ST     ,False,OFFN AGAINST FAMILY,43.043823,-76.152262499,1785
-8477199.52529138,5318437.53587528,2023/04/24 04:00:00+00,1825,1825,600 S  SALINA ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0424640000001,-76.151979001,1786
-8478208.41372512,5318714.44956993,2023/04/24 04:00:00+00,2026,2026,400 FABIUS ST     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.0442820000001,-76.161042,1787
-8476381.99483967,5318133.21444758,2023/04/24 04:00:00+00,2326,2326,100 DABLON CT     ,False,POSSESSION/USE DANGEROUS WEAPONS,43.040466,-76.1446349999999,1788
-8476427.07923344,5318085.23674849,2023/04/24 04:00:00+00,2355,2355,100 RADISSON CT     ,False,SIMPLE ASSAULT,43.040151,-76.1450399999999,1789
-8472145.06370059,5323201.04665901,2023/04/25 04:00:00+00,1604,1604,300 N  EDWARDS AVE    ,False,SIMPLE ASSAULT,43.0737300000001,-76.106574,1790
-8480179.10267063,5317802.85871067,2023/04/25 04:00:00+00,1937,1937,100 LYDELL ST     ,False,SIMPLE ASSAULT,43.0382970000001,-76.1787449999999,1791
-8476295.8335538,5321322.22757172,2023/04/25 04:00:00+00,1908,1908,300 S  ALVORD ST     ,False,SIMPLE ASSAULT,43.0614,-76.143861,1792
-8473490.58238581,5320773.73852276,2023/04/26 04:00:00+00,1109,1135,600 ROBINSON ST     ,False,OFFN AGAINST FAMILY,43.0578,-76.118661,1793
-8477393.88901098,5322389.1310184,2023/04/25 04:00:00+00,2206,2341,600 KIRKPATRICK ST     ,False,CRIMINAL MISCHIEF,43.068402,-76.153725,1794
-8471214.32143807,5318238.76625264,2023/04/26 04:00:00+00,857,930,3100 E  GENESEE ST     ,False,OFFN AGAINST FAMILY,43.0411590000001,-76.098213,1795
