X,Y,DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,latitude,longitude,CRIME_WEIGHT
-8473408.4286016,5317366.97150019,2023/01/08 05:00:00+00,2000,2000,200 ROOSEVELT AVE    ,SIMPLE ASSAULT,43.03553889669342,-76.11793187703634,25
-8473863.78097869,5319094.1910977,2023/01/08 05:00:00+00,2327,2327,300 COLUMBUS AVE    ,CRIMINAL MISCHIEF,43.04709596285743,-76.122026056794,57
-8476644.98713667,5322603.0749127,2023/01/09 05:00:00+00,1344,1344,400 GRIFFITHS ST     ,CRIMINAL MISCHIEF,43.06969456020936,-76.14707854028869,27
-8478163.83026905,5314458.83561301,2023/01/10 05:00:00+00,858,858,300 VALLEY DR     ,OFFN AGAINST FAMILY,43.016391617672234,-76.16043820067271,42
-8482040.58719568,5316617.238226,2023/01/10 05:00:00+00,1125,1125,100 INVERNESS PL     ,SIMPLE ASSAULT,43.03050302212823,-76.19568665851548,5
-8476738.16143914,5315782.59678606,2023/01/10 05:00:00+00,1202,1202,300 W  COLVIN ST     ,OFFN AGAINST FAMILY,43.02491801657419,-76.14778356228358,40
-8476222.19571064,5322105.25149323,2023/01/11 05:00:00+00,106,106,1200 BUTTERNUT ST     ,CRIMINAL MISCHIEF,43.06653922498003,-76.143338190979,90
-8480678.03662837,5319990.82619624,2023/01/11 05:00:00+00,1948,1948,1800 W  FAYETTE ST     ,OFFN AGAINST FAMILY,43.05251747862968,-76.18351448398455,75
-8473442.99330349,5322782.73671214,2023/01/11 05:00:00+00,2335,2335,100 VILLAGE DR     ,CRIMINAL MISCHIEF,43.07088869784385,-76.11841206916722,50
-8476473.16550263,5316681.65535956,2023/01/12 05:00:00+00,1211,1211,200 W  KENNEDY ST     ,CRIMINAL MISCHIEF,43.031080653307406,-76.14552484387663,20
-8473490.58238581,5320773.73852276,2023/01/13 05:00:00+00,1300,1410,600 ROBINSON ST     ,SIMPLE ASSAULT,43.05734195882128,-76.11866346255407,54
-8478402.27661834,5314989.1397893,2023/01/13 05:00:00+00,2343,2343,200 GLENWOOD AVE    ,SIMPLE ASSAULT,43.0198216551214,-76.16263665485529,22
-8477665.39724903,5319413.6246224,2023/01/13 05:00:00+00,2225,2225,300 W  FAYETTE ST     ,SIMPLE ASSAULT,43.048724750598964,-76.15616848114169,54
-8472735.16820996,5329331.0936062,2023/01/13 05:00:00+00,1529,1529,1000 COL EILEEN COLLINS BLVD   ,POSSESSION/USE DRUG,43.113929437175464,-76.11226583864915,30
-8473863.78097869,5319094.1910977,2023/01/14 05:00:00+00,46,46,300 COLUMBUS AVE    ,SIMPLE ASSAULT,43.04709596285743,-76.122026056794,57
-8478208.41372512,5318714.44956993,2023/01/14 05:00:00+00,1206,1206,400 FABIUS ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.04431865397331,-76.1608970564998,25
-8479925.62819009,5319783.79730256,2023/01/14 05:00:00+00,1943,1943,300 APPLE ST     ,SIMPLE ASSAULT,43.05129842849236,-76.1763130184171,21
-8471794.9082423,5319405.39872941,2023/01/14 05:00:00+00,1817,1817,100 W  FAYETTE ST     ,CRIMINAL MISCHIEF,43.048942165040884,-76.10344001816215,80
-8475322.01064834,5322561.9314755,2023/01/15 05:00:00+00,118,118,600 HELEN ST     ,SIMPLE ASSAULT,43.06941858469141,-76.13510617003062,30
-8477735.02759052,5311625.57515846,2023/01/15 05:00:00+00,321,321,200 CHAFFEE AVE    ,CRIMINAL MISCHIEF,42.99756247037781,-76.15677699592229,5
-8478735.90113224,5315594.84699272,2023/01/15 05:00:00+00,1958,1958,500 SUMMIT AVE    ,ALL OTHER OFFENSES,43.023630629698246,-76.1659154806599,19
-8477395.8926505,5319260.07581403,2023/01/15 05:00:00+00,2347,2347,400 S  CLINTON ST     ,SIMPLE ASSAULT,43.04796149214579,-76.15374143756006,90
-8479033.45813113,5319617.90328794,2023/01/16 05:00:00+00,511,511,200 RICHMOND AVE    ,OFFN AGAINST FAMILY,43.050058801906005,-76.1684586086672,75
-8471255.39833017,5321422.33029821,2023/01/16 05:00:00+00,1021,1021,500 PLYMOUTH DR     ,SIMPLE ASSAULT,43.06218160478308,-76.0985944969062,20
-8475444.74038693,5319048.95032253,2023/01/16 05:00:00+00,1733,1733,1000 E  GENESEE ST     ,CRIMINAL MISCHIEF,43.0464884003167,-76.13593208321767,45
-8472898.47401428,5319247.73718003,2023/01/16 05:00:00+00,1805,1805,2100 E  FAYETTE ST     ,POSSESSION/USE DRUG,43.04776651718614,-76.11366662977063,60
-8478513.98561603,5317057.20238116,2023/01/16 05:00:00+00,1923,1923,700 BELLEVUE AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.03326248447247,-76.1637738070417,15
-8477085.23924747,5318475.64087567,2023/01/24 05:00:00+00,112,112,700 S  WARREN ST     ,FRAUD,43.042768364729376,-76.15095188291191,30
-8478239.71721121,5317062.61518095,2023/01/24 05:00:00+00,133,133,500 BELLEVUE AVE    ,OFFN AGAINST FAMILY,43.033437739063004,-76.16124700646293,70
-8476306.20151721,5310659.85861371,2023/01/24 05:00:00+00,1011,1011,100 SEARLWYN RD     ,SIMPLE ASSAULT,42.99138618360886,-76.14404067100006,15
-8477887.60943169,5315486.17173505,2023/01/24 05:00:00+00,1222,1222,100 BISHOP AVE    ,SIMPLE ASSAULT,43.023129063613545,-76.15816120899224,20
-8480678.03662837,5319990.82619624,2023/03/08 05:00:00+00,1616,1616,1800 W  FAYETTE ST     ,CRIMINAL MISCHIEF,43.05251747862968,-76.18351448398455,75
-8477528.64125459,5321606.08330035,2023/03/08 05:00:00+00,1518,1518,900 N  SALINA ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.06307617244048,-76.15478225137723,45
-8471255.39833017,5321422.33029821,2023/03/08 05:00:00+00,1723,1723,500 PLYMOUTH DR     ,OFFN AGAINST FAMILY,43.06218160478308,-76.0985944969062,20
-8479532.39208886,5316079.98921237,2023/03/08 05:00:00+00,1819,1819,100 ALANSON RD     ,SIMPLE ASSAULT,43.02695785948414,-76.17276779100456,10
-8482124.24379301,5320105.99657328,2023/03/08 05:00:00+00,1334,1400,100 DRISCOLL AVE    ,ALL OTHER OFFENSES,43.05331587102538,-76.19614574818748,2
-8479463.76351148,5318310.04866556,2023/03/08 05:00:00+00,2333,2333,600 S  GEDDES ST     ,CRIMINAL MISCHIEF,43.04187821677429,-76.1723426701738,12
-8477463.37608429,5321120.25019902,2023/01/24 05:00:00+00,1157,1157,1000 N  STATE ST     ,POSSESSION/USE DRUG,43.06004810846364,-76.15441033772575,45
-8476105.47722454,5323146.18527064,2023/03/09 05:00:00+00,143,143,1600 BUTTERNUT ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.073353119916334,-76.14240317625408,20
-8477234.08988195,5322785.47966716,2023/03/09 05:00:00+00,1821,1821,1000 FIRST NORTH ST     ,CRIMINAL MISCHIEF,43.070920573931396,-76.15207988576711,45
-8475285.94313332,5321799.43924285,2023/03/09 05:00:00+00,2127,2127,200 HELEN ST     ,CRIMINAL MISCHIEF,43.064380483312,-76.13477488285213,15
-8476839.83364891,5316996.86180036,2023/01/24 05:00:00+00,739,739,100 MARTIN LUTHER KING      E ,SIMPLE ASSAULT,43.03305001025803,-76.14876892010491,7
-8477873.78733579,5318379.960791,2023/03/10 05:00:00+00,216,216,100 SHONNARD ST     ,SIMPLE ASSAULT,43.042141722645994,-76.15784372983744,50
-8477617.80816672,5315646.92319982,2023/03/10 05:00:00+00,400,400,100 ROCKLAND AVE    ,SIMPLE ASSAULT,43.024031223725736,-76.15573358092519,10
-8478402.27661834,5314989.1397893,2023/03/10 05:00:00+00,1637,1637,200 GLENWOOD AVE    ,SIMPLE ASSAULT,43.0198216551214,-76.16263665485529,22
-8474101.72639026,5316836.53241242,2023/03/10 05:00:00+00,1800,1800,1000 ACKERMAN AVE    ,OFFN AGAINST FAMILY,43.03207184920596,-76.1241549494971,5
-8477395.8926505,5319260.07581403,2023/03/11 05:00:00+00,109,109,400 S  CLINTON ST     ,SIMPLE ASSAULT,43.04796149214579,-76.15374143756006,90
-8474120.76202319,5321401.76115726,2023/03/11 05:00:00+00,1431,1431,400 SHUART AVE    ,SIMPLE ASSAULT,43.06210543067116,-76.12449104600252,25
-8477291.19678073,5319070.88521648,2023/03/11 05:00:00+00,1802,1802,400 S  SALINA ST     ,DRIVING UNDER INFLUENCE,43.04661796553856,-76.1522504051549,84
-8476211.17508105,5322419.30229642,2023/03/11 05:00:00+00,1945,1945,1300 BUTTERNUT ST     ,SIMPLE ASSAULT,43.06848544581179,-76.14308713175517,76
-8481620.30045818,5320430.9492196,2023/03/12 05:00:00+00,856,856,900 MILTON AVE    ,SIMPLE ASSAULT,43.055487922530205,-76.19185430713023,45
-8473035.73105774,5319294.34988286,2023/03/12 05:00:00+00,1215,1215,2000 E  FAYETTE ST     ,SIMPLE ASSAULT,43.04820608680919,-76.11457148211412,57
-8474434.94325219,5317756.54495772,2023/01/24 05:00:00+00,1515,1515,700 LIVINGSTON AVE    ,SIMPLE ASSAULT,43.03803095540785,-76.12714673522514,30
-8470979.88259046,5319966.14701444,2023/01/16 05:00:00+00,1200,1200,300 AUDUBON PKWY   ,CRIMINAL MISCHIEF,43.05237540048146,-76.09591739421764,45
-8477395.8926505,5319260.07581403,2023/03/12 05:00:00+00,1435,1435,400 S  CLINTON ST     ,CRIMINAL MISCHIEF,43.04796149214579,-76.15374143756006,90
-8477816.68043702,5314646.56259254,2023/03/12 05:00:00+00,2235,2235,100 BERTRAM PL     ,SIMPLE ASSAULT,43.017342950923464,-76.15750490204508,5
-8471923.24091351,5321389.7081188,2023/01/24 05:00:00+00,1936,1936,400 S  MIDLER AVE    ,POSSESSION/USE DRUG,43.0619025097469,-76.10458649028594,30
-8480831.32356719,5320197.85967756,2023/03/13 04:00:00+00,22,22,1900 E  FAYETTE ST     ,SIMPLE ASSAULT,43.05398318925424,-76.18456621709682,50
-8477276.16864947,5323039.20649022,2023/03/13 04:00:00+00,238,238,1000 DANFORTH ST     ,SIMPLE ASSAULT,43.07273929904054,-76.1528530227629,5
-8480056.56707322,5319645.21070265,2023/01/25 05:00:00+00,103,103,200 LAKEVIEW AVE    ,SIMPLE ASSAULT,43.05033593737007,-76.1777028622493,55
-8478127.76275404,5323258.65146365,2023/03/13 04:00:00+00,1029,1029,1500 FIRST NORTH ST     ,SIMPLE ASSAULT,43.0739714280449,-76.1604185914218,30
-8475373.10629461,5314697.26322621,2023/03/13 04:00:00+00,1420,1420,200 THURBER ST     ,SIMPLE ASSAULT,43.018075759221354,-76.13562899855319,55
-8472260.59674543,5322441.73333336,2023/01/25 05:00:00+00,44,44,100 S  COLLINGWOOD AVE    ,SIMPLE ASSAULT,43.0687572124175,-76.10761246762306,25
-8476455.13174513,5322956.91595451,2023/03/13 04:00:00+00,1611,1611,300 WARHAM ST     ,CRIMINAL MISCHIEF,43.07201269330668,-76.14537983989003,5
-8478735.90113224,5315594.84699272,2023/03/13 04:00:00+00,1703,1703,500 SUMMIT AVE    ,ALL OTHER OFFENSES,43.023630629698246,-76.1659154806599,19
-8478579.10774078,5318288.11555752,2023/03/13 04:00:00+00,1933,1933,300 SHONNARD ST     ,SIMPLE ASSAULT,43.04134261962689,-76.16436090157191,37
-8474917.32778651,5312871.07526283,2023/01/25 05:00:00+00,144,144,800 E  BRIGHTON AVE    ,SIMPLE ASSAULT,43.00590141440668,-76.13150741077531,50
-8476545.80147037,5314791.81379106,2023/03/14 04:00:00+00,106,106,200 W  CORNING AVE    ,SIMPLE ASSAULT,43.01840604996697,-76.1460840731088,40
-8473933.57752018,5321882.58642376,2023/01/25 05:00:00+00,1448,1448,1300 TEALL AVE    ,SIMPLE ASSAULT,43.06505750261373,-76.12262237289865,12
-8481445.9741356,5320518.70208342,2023/03/14 04:00:00+00,1434,1434,100 LEWIS ST     ,OFFN AGAINST FAMILY,43.056177924875136,-76.19000366293311,20
-8475495.16833891,5318871.72451361,2023/01/25 05:00:00+00,1140,1140,500 S  CROUSE AVE    ,OFFN AGAINST FAMILY,43.04536433502271,-76.136667071995,80
-8476656.69583203,5321746.72961993,2023/01/25 05:00:00+00,1538,1538,200 JOHN ST     ,OFFN AGAINST FAMILY,43.06421009548102,-76.14716222924255,10
-8472480.69196533,5319313.54341631,2023/03/14 04:00:00+00,2038,2038,200 GENESEE PARK DR     ,OFFN AGAINST FAMILY,43.0483483908966,-76.1096031379711,15
-8470979.88259046,5319966.14701444,2023/03/14 04:00:00+00,1434,1434,300 AUDUBON PKWY   ,OFFN AGAINST FAMILY,43.05237540048146,-76.09591739421764,45
-8476711.1109142,5320824.47240816,2023/03/15 04:00:00+00,210,210,800 N  MCBRIDE ST     ,OFFN AGAINST FAMILY,43.05800912399845,-76.14749646340195,20
-8481445.9741356,5320518.70208342,2023/03/15 04:00:00+00,1102,1102,100 LEWIS ST     ,OFFN AGAINST FAMILY,43.056177924875136,-76.19000366293311,20
-8475789.38553043,5315897.71531256,2023/03/15 04:00:00+00,1322,1322,100 BERWYN AVE    ,SIMPLE ASSAULT,43.025793136387016,-76.1391609592853,15
-8475260.89624789,5314199.86078433,2023/03/15 04:00:00+00,1847,1850,1400 IVY RIDGE RD     ,SIMPLE ASSAULT,43.014736322113485,-76.13451708755349,5
-8472602.92076622,5321261.89219991,2023/03/15 04:00:00+00,2100,2100,400 SUNNYCREST RD     ,SIMPLE ASSAULT,43.06159234783037,-76.11075023186551,10
-8473286.19980071,5322681.24794269,2023/03/16 04:00:00+00,530,723,100 EDTIM RD     ,SIMPLE ASSAULT,43.07047885362574,-76.11667906679011,37
-8473286.19980071,5322681.24794269,2023/03/16 04:00:00+00,1058,1100,100 EDTIM RD     ,CRIMINAL MISCHIEF,43.07047885362574,-76.11667906679011,37
-8477318.74846601,5317351.89400448,2023/03/16 04:00:00+00,1505,2328,200 CORTLAND AVE    ,CRIMINAL MISCHIEF,43.035336,-76.1530500009999,5
-8476428.08110886,5318452.61512264,2023/03/16 04:00:00+00,1637,1637,100 WEISER CT     ,SIMPLE ASSAULT,43.042563920352485,-76.1448517455859,82
-8476022.82250263,5321743.21476176,2023/03/16 04:00:00+00,2242,2242,900 HIGHLAND ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.06415772004292,-76.14154569480826,92
-8477298.71084635,5322574.27448763,2023/03/16 04:00:00+00,2138,2138,700 KIRKPATRICK ST     ,CRIMINAL MISCHIEF,43.069671049363045,-76.15300696716594,57
-8478042.10240587,5317965.97896355,2023/03/17 04:00:00+00,358,358,600 W  ONONDAGA ST     ,OFFN AGAINST FAMILY,43.039451745145286,-76.15943495381754,90
-8477395.8926505,5319260.07581403,2023/03/17 04:00:00+00,947,947,400 S  CLINTON ST     ,SIMPLE ASSAULT,43.04796149214579,-76.15374143756006,90
-8478163.83026905,5314458.83561301,2023/03/17 04:00:00+00,945,945,300 VALLEY DR     ,SIMPLE ASSAULT,43.016391617672234,-76.16043820067271,42
-8476738.66248818,5319966.14701444,2023/03/17 04:00:00+00,0,900,400 JAMES ST     ,OFFN AGAINST FAMILY,43.052626234570155,-76.14794823667572,62
-8474959.83268504,5319083.22361694,2023/03/17 04:00:00+00,1336,1450,1200 W  GENESEE ST     ,DRIVING UNDER INFLUENCE,43.04670598657579,-76.13211538692293,55
-8473286.19980071,5322681.24794269,2023/03/17 04:00:00+00,1400,1601,100 EDTIM RD     ,CRIMINAL MISCHIEF,43.07047885362574,-76.11667906679011,37
-8476513.05461577,5318475.52252604,2023/01/25 05:00:00+00,1857,1857,900 S  TOWNSEND ST     ,ALL OTHER OFFENSES,43.04271307326195,-76.14578083583258,42
-8475273.92062831,5318432.05251863,2023/03/18 04:00:00+00,757,757,700 UNIVERSITY AVE    ,POSSESSION/USE DRUG,43.04242463457426,-76.13442363610957,15
-8470979.88259046,5319966.14701444,2023/03/18 04:00:00+00,605,605,300 AUDUBON PKWY   ,SIMPLE ASSAULT,43.05237540048146,-76.09591739421764,45
-8477085.78526958,5315662.11732539,2023/01/25 05:00:00+00,2201,2201,500 W  COLVIN ST     ,CRIMINAL MISCHIEF,43.024256394697204,-76.15087543288094,10
-8480678.03662837,5319990.82619624,2023/03/18 04:00:00+00,1706,1706,1800 E  FAYETTE ST     ,SIMPLE ASSAULT,43.05251747862968,-76.18351448398455,92
-8477262.18313657,5315586.83580967,2023/01/25 05:00:00+00,2339,2339,100 HOPE AVE    ,OFFN AGAINST FAMILY,43.023775537365324,-76.15255587396562,50
-8475902.59756389,5318281.26147181,2023/03/18 04:00:00+00,2232,2232,300 RENWICK AVE    ,ALL OTHER OFFENSES,43.041418768515776,-76.14013100976204,37
-8476518.92883397,5322522.90465469,2023/01/26 05:00:00+00,209,209,200 CLEVELAND AVE    ,SIMPLE ASSAULT,43.06929825924465,-76.14591175208949,60
-8476459.6401845,5313602.46472951,2023/01/16 05:00:00+00,1432,1630,200 BALLANTYNE RD     ,CRIMINAL MISCHIEF,43.010569658315156,-76.14532038079004,5
-8478724.37956494,5315023.39819943,2023/01/17 05:00:00+00,1356,1356,300 GLENWOOD AVE    ,SIMPLE ASSAULT,43.01989074572269,-76.16569402074589,15
-8477119.37514669,5315011.06515733,2023/01/17 05:00:00+00,1504,1504,400 E  BRIGHTON AVE    ,SIMPLE ASSAULT,43.01981443491554,-76.15122940348847,15
-8473442.99330349,5322782.73671214,2023/01/18 05:00:00+00,202,202,100 VILLAGE DR     ,CRIMINAL MISCHIEF,43.07088869784385,-76.11841206916722,50
-8472518.76323118,5321686.99061908,2023/01/18 05:00:00+00,2200,530,300 WOODBINE AVE    ,CRIMINAL MISCHIEF,43.06389699597678,-76.10994035892877,10
-8476211.17508105,5322419.30229642,2023/01/18 05:00:00+00,1055,1055,1300 BUTTERNUT ST     ,OFFN AGAINST FAMILY,43.06848544581179,-76.14308713175517,76
-8476020.31781408,5312996.88658519,2023/01/18 05:00:00+00,1242,1242,200 E  FLORENCE AVE    ,CRIMINAL MISCHIEF,43.00691779226197,-76.14144583292683,10
-8471420.20694761,5319668.63089713,2023/01/18 05:00:00+00,1840,1840,300 MOUNTAINVIEW AVE    ,OFFN AGAINST FAMILY,43.0507049836511,-76.10007802660846,10
-8473618.32161281,5318651.38929412,2023/01/18 05:00:00+00,2320,2320,400 WESTCOTT ST     ,SIMPLE ASSAULT,43.0440065434008,-76.11982322891875,20
-8476371.47514779,5324392.98988483,2023/01/19 05:00:00+00,1647,1647,1100 WADSWORTH ST     ,SIMPLE ASSAULT,43.08144902187421,-76.14467180407603,5
-8478340.66128018,5319147.65775075,2023/01/19 05:00:00+00,2206,2206,300 MARCELLUS ST     ,CRIMINAL MISCHIEF,43.04717474543419,-76.16202710023971,30
-8477391.38432244,5314554.7540367,2023/01/19 05:00:00+00,2259,2259,500 W  NEWELL ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.01697977645632,-76.1535304900381,10
-8474418.31902208,5314539.68107638,2023/01/20 05:00:00+00,1006,1006,300 GOODRICH AVE    ,SIMPLE ASSAULT,43.016879472471715,-76.12675357107997,5
-8478729.38894203,5315197.43286167,2023/01/20 05:00:00+00,1609,1609,700 SUMMIT AVE    ,SIMPLE ASSAULT,43.02131495130795,-76.16573015562929,15
-8478055.12689761,5312009.13851803,2023/01/20 05:00:00+00,2300,1213,200 HOPPER RD     ,CRIMINAL MISCHIEF,43.00021357040915,-76.15932678511074,10
-8475373.10629461,5314697.26322621,2023/01/21 05:00:00+00,442,442,200 THURBER ST     ,SIMPLE ASSAULT,43.018075759221354,-76.13562899855319,55
-8479033.45813113,5319617.90328794,2023/01/21 05:00:00+00,1230,1230,200 RICHMOND AVE    ,OFFN AGAINST FAMILY,43.050058801906005,-76.1684586086672,75
-8477298.71084635,5322574.27448763,2023/01/21 05:00:00+00,1541,1541,700 KIRKPATRICK ST     ,SIMPLE ASSAULT,43.069671049363045,-76.15300696716594,57
-8480423.0593347,5316958.51703065,2023/01/21 05:00:00+00,2155,2155,1600 BELLEVUE AVE    ,SIMPLE ASSAULT,43.03264428133102,-76.180928076575,7
-8472898.47401428,5319247.73718003,2023/01/22 05:00:00+00,248,248,2100 E  FAYETTE ST     ,SIMPLE ASSAULT,43.04776651718614,-76.11366662977063,60
-8470979.88259046,5319966.14701444,2023/01/21 05:00:00+00,220,702,300 AUDUBON PKWY   ,CRIMINAL MISCHIEF,43.05237540048146,-76.09591739421764,45
-8476478.17487972,5313551.77003227,2023/01/22 05:00:00+00,2006,2006,100 SHELDON AVE    ,CRIMINAL MISCHIEF,43.01056082179974,-76.14551448110579,15
-8480015.79697764,5317440.98865011,2023/01/22 05:00:00+00,1549,1549,400 ROWLAND ST     ,SIMPLE ASSAULT,43.035792550019124,-76.17726596357346,30
-8481620.30045818,5320430.9492196,2023/01/22 05:00:00+00,2134,2134,900 MILTON AVE    ,SIMPLE ASSAULT,43.055487922530205,-76.19185430713023,45
-8480071.40117461,5318974.92043566,2023/01/23 05:00:00+00,1016,1016,100 COLERIDGE AVE    ,CRIMINAL MISCHIEF,43.04608461417369,-76.17759761577861,10
-8476473.16550263,5316681.65535956,2023/01/23 05:00:00+00,1200,1205,200 W  KENNEDY ST     ,OFFN AGAINST FAMILY,43.031080653307406,-76.14552484387663,20
-8473463.53174954,5316206.07549343,2023/01/23 05:00:00+00,2236,2236,1300 WESTCOTT ST     ,SIMPLE ASSAULT,43.02782155775905,-76.11814746679924,10
-8477298.71084635,5322574.27448763,2023/01/23 05:00:00+00,2320,2320,700 KIRKPATRICK ST     ,SIMPLE ASSAULT,43.069671049363045,-76.15300696716594,57
-8476545.80147037,5314791.81379106,2023/01/24 05:00:00+00,1821,1821,200 W  CORNING AVE    ,POSSESSION/USE DANGEROUS WEAPONS,43.01840604996697,-76.1460840731088,40
-8475221.32228024,5314499.94338838,2023/01/24 05:00:00+00,1815,1815,600 IVY RIDGE RD     ,OFFN AGAINST FAMILY,43.01653521807665,-76.13445780645353,20
-8478399.77192979,5315122.06312202,2023/01/24 05:00:00+00,2325,2325,300 HILLVIEW AVE    ,SIMPLE ASSAULT,43.02069322297754,-76.16265172985162,40
-8477709.98070509,5316681.65535956,2023/01/25 05:00:00+00,6,6,100 BALLARD AVE    ,SIMPLE ASSAULT,43.03105410889492,-76.15661949380413,10
-8479501.83488864,5317173.70726117,2023/01/24 05:00:00+00,2059,2059,1200 W  ONONDAGA ST     ,ALL OTHER OFFENSES,43.03414923830722,-76.1724837486042,2
-8472480.69196533,5319313.54341631,2023/01/25 05:00:00+00,918,918,200 GENESEE PARK DR     ,SIMPLE ASSAULT,43.0483483908966,-76.1096031379711,15
-8477210.04487194,5321030.15314467,2023/01/25 05:00:00+00,1924,1924,600 N  SALINA ST     ,SIMPLE ASSAULT,43.05936694217653,-76.15197934458779,34
-8476278.80167171,5321571.80074955,2023/01/26 05:00:00+00,140,140,900 BUTTERNUT ST     ,ALL OTHER OFFENSES,43.063092712596756,-76.14384630750759,13
-8477884.80796538,5314853.47771811,2023/01/26 05:00:00+00,459,459,400 BISHOP AVE    ,SIMPLE ASSAULT,43.01893841204148,-76.15794491450472,10
-8474162.339853,5321220.75466984,2023/01/26 05:00:00+00,852,852,300 BOYDEN ST     ,OFFN AGAINST FAMILY,43.06071898540778,-76.12482910218961,5
-8476334.90658375,5320234.87939284,2023/01/26 05:00:00+00,2016,2016,600 JAMES ST     ,OFFN AGAINST FAMILY,43.054405522570754,-76.14434157419,92
-8471409.68725573,5319420.47953876,2023/01/26 05:00:00+00,1750,1750,200 FAYETTE BLVD   ,SIMPLE ASSAULT,43.048906457441895,-76.10017700147004,20
-8473600.7886817,5321758.29934541,2023/01/27 05:00:00+00,20,20,200 MELROSE AVE    ,SIMPLE ASSAULT,43.06437698718224,-76.1196606851425,10
-8475950.68747259,5314121.75867248,2023/01/27 05:00:00+00,815,815,100 W  OSTRANDER AVE    ,OFFN AGAINST FAMILY,43.01422402690298,-76.140766892143,35
-8476022.82250263,5321743.21476176,2023/01/27 05:00:00+00,919,919,900 HIGHLAND ST     ,OFFN AGAINST FAMILY,43.06415772004292,-76.14154569480826,92
-8479033.45813113,5319617.90328794,2023/01/27 05:00:00+00,1437,1437,200 RICHMOND AVE    ,OFFN AGAINST FAMILY,43.050058801906005,-76.1684586086672,75
-8473661.40214443,5321404.50370677,2023/01/27 05:00:00+00,2011,2011,500 HIXSON AVE    ,SIMPLE ASSAULT,43.06204354121778,-76.12020446072869,5
-8478280.04781744,5318991.37147095,2023/01/28 05:00:00+00,516,516,300 OTISCO ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.04613075872985,-76.16155747038307,44
-8480657.49818231,5317155.88877369,2023/01/28 05:00:00+00,203,203,1700 W  ONONDAGA ST     ,CRIMINAL MISCHIEF,43.033656320296615,-76.1830130496561,50
-8481383.35692203,5316680.28477763,2023/01/28 05:00:00+00,1323,1323,2200 BELLEVUE AVE    ,OFFN AGAINST FAMILY,43.030773430321105,-76.18942009750731,5
-8476428.08110886,5318452.61512264,2023/01/29 05:00:00+00,15,15,100 WEISER CT     ,SIMPLE ASSAULT,43.042563920352485,-76.1448517455859,82
-8476381.99483967,5318133.21444758,2023/01/29 05:00:00+00,147,147,100 DABLON CT     ,CRIMINAL MISCHIEF,43.04046095992582,-76.14483516329774,50
-8476881.42973512,5316284.19502089,2023/01/29 05:00:00+00,1702,1702,200 MCLENNAN AVE    ,OFFN AGAINST FAMILY,43.02837203717386,-76.14893166992414,7
-8477092.82544813,5318776.13938196,2023/01/30 05:00:00+00,146,146,100 E  ONONDAGA ST     ,SIMPLE ASSAULT,43.04468428395821,-76.15084581700063,40
-8471409.68725573,5319420.47953876,2023/01/30 05:00:00+00,745,745,200 W  FAYETTE ST     ,CRIMINAL MISCHIEF,43.048906457441895,-76.10017700147004,45
-8477327.26429575,5316454.14151116,2023/01/30 05:00:00+00,1200,1200,300 W  KENNEDY ST     ,POSSESSION/USE DANGEROUS WEAPONS,43.029301886099965,-76.15305870203267,75
-8476332.40200653,5318451.24428097,2023/01/30 05:00:00+00,1621,1621,900 N  MCBRIDE ST     ,CRIMINAL MISCHIEF,43.04255078387762,-76.14396734094466,10
-8476274.29323233,5319914.04673361,2023/01/30 05:00:00+00,1642,1642,300 BURNET AVE    ,CRIMINAL MISCHIEF,43.05226773251785,-76.14366394376614,5
-8472455.64507991,5320925.94100555,2023/01/30 05:00:00+00,2217,2217,500 WOODBINE AVE    ,SIMPLE ASSAULT,43.05880679859217,-76.10917557990146,15
-8471409.68725573,5319420.47953876,2023/01/30 05:00:00+00,2020,2020,200 W  FAYETTE ST     ,CRIMINAL MISCHIEF,43.048906457441895,-76.10017700147004,45
-8475985.25217448,5319155.88341683,2023/01/30 05:00:00+00,130,1540,700 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.047384767452684,-76.14106566212237,30
-8475795.39689426,5319106.52952894,2023/01/30 05:00:00+00,1740,1517,800 W  GENESEE ST     ,CRIMINAL MISCHIEF,43.04701884311784,-76.1393990030231,10
-8474855.13681527,5312632.4625316,2023/01/31 05:00:00+00,1324,1324,900 E  BRIGHTON AVE    ,DRIVING UNDER INFLUENCE,43.00438937823109,-76.13077100706313,30
-8479559.94355152,5317872.76704184,2023/01/31 05:00:00+00,1200,1200,900 S  GEDDES ST     ,SIMPLE ASSAULT,43.038698801029454,-76.17290726643253,24
-8474907.73505203,5318643.16407213,2023/02/01 05:00:00+00,158,158,300 COMSTOCK AVE    ,SIMPLE ASSAULT,43.0438785690276,-76.13129044760795,10
-8476022.82250263,5321743.21476176,2023/02/01 05:00:00+00,1856,1856,900 HIGHLAND ST     ,SIMPLE ASSAULT,43.06415772004292,-76.14154569480826,92
